,split,doc_id,sentence_num,words,tags,num_tokens
59,train,8,0,"['the', 'federal', 'government', 'suspended', 'sales', 'of', 'u.s.', 'savings', 'bonds', 'because', '<org>', 'has', ""n't"", 'lifted', 'the', 'ceiling', 'on', 'government', 'debt', '.']","['DT', 'JJ', 'NN', 'VBD', 'NNS', 'IN', 'NNP', 'NNS', 'NNS', 'IN', 'NNP', 'VBZ', 'RB', 'VBN', 'DT', 'NN', 'IN', 'NN', 'NN', '.']",20
60,train,8,1,"['until', '<org>', 'acts', ',', 'the', 'government', 'has', ""n't"", 'any', 'authority', 'to', 'issue', 'new', 'debt', 'obligations', 'of', 'any', 'kind', ',', 'the', '<org>', 'said', '.']","['IN', 'NNP', 'VBZ', ',', 'DT', 'NN', 'VBZ', 'RB', 'DT', 'NN', 'TO', 'VB', 'JJ', 'NN', 'NNS', 'IN', 'DT', 'NN', ',', 'DT', 'NNP', 'VBD', '.']",23
61,train,8,2,"['the', 'government', ""'s"", 'borrowing', 'authority', 'dropped', 'at', 'midnight', 'tuesday', 'to', '$', '2.80', 'trillion', 'from', '$', '2.87', 'trillion', '.']","['DT', 'NN', 'POS', 'NN', 'NN', 'VBD', 'IN', 'NN', 'NNP', 'TO', '$', 'CD', 'CD', 'IN', '$', 'CD', 'CD', '.']",18
62,train,8,3,"['legislation', 'to', 'lift', 'the', 'debt', 'ceiling', 'is', 'ensnarled', 'in', 'the', 'fight', 'over', 'cutting', 'capital-gains', 'taxes', '.']","['NN', 'TO', 'VB', 'DT', 'NN', 'NN', 'VBZ', 'VBN', 'IN', 'DT', 'NN', 'IN', 'VBG', 'JJ', 'NNS', '.']",16
63,train,8,4,"['the', '<org>', 'has', 'voted', 'to', 'raise', 'the', 'ceiling', 'to', '$', '3.1', 'trillion', ',', 'but', 'the', '<org>', 'is', ""n't"", 'expected', 'to', 'act', 'until', 'next', 'week', 'at', 'the', 'earliest', '.']","['DT', 'NNP', 'VBZ', 'VBN', 'TO', 'VB', 'DT', 'NN', 'TO', '$', 'CD', 'CD', ',', 'CC', 'DT', 'NNP', 'VBZ', 'RB', 'VBN', 'TO', 'VB', 'IN', 'JJ', 'NN', 'IN', 'DT', 'JJS', '.']",28
64,train,8,5,"['the', '<org>', 'said', 'the', 'u.s.', 'will', 'default', 'on', 'nov.', '9', 'if', '<org>', 'does', ""n't"", 'act', 'by', 'then', '.']","['DT', 'NNP', 'VBD', 'DT', 'NNP', 'MD', 'VB', 'IN', 'NNP', 'CD', 'IN', 'NNP', 'VBZ', 'RB', 'VB', 'IN', 'RB', '.']",18
65,train,9,0,"['<per>', '<per>', '<per>', 'was', 'named', 'senior', 'vice', 'president', 'and', 'general', 'manager', 'of', 'this', 'u.s.', 'sales', 'and', 'marketing', 'arm', 'of', 'japanese', 'auto', 'maker', '<org>', '<org>', '<org>', '.']","['NNP', 'NNP', 'NNP', 'VBD', 'VBN', 'JJ', 'NN', 'NN', 'CC', 'JJ', 'NN', 'IN', 'DT', 'NNP', 'NNS', 'CC', 'NN', 'NN', 'IN', 'JJ', 'NN', 'NN', 'NNP', 'NNP', 'NNP', '.']",26
66,train,9,1,"['in', 'the', 'new', 'position', 'he', 'will', 'oversee', '<org>', '<org>', 'u.s.', 'sales', ',', 'service', ',', 'parts', 'and', 'marketing', 'operations', '.']","['IN', 'DT', 'JJ', 'NN', 'PRP', 'MD', 'VB', 'NNP', 'POS', 'NNP', 'NNS', ',', 'NN', ',', 'NNS', 'CC', 'NN', 'NNS', '.']",19
67,train,9,2,"['previously', ',', 'mr.', '<per>', ',', '43', 'years', 'old', ',', 'was', 'general', 'marketing', 'manager', 'of', '<org>', '<org>', '<org>', '<org>', 'division', '.']","['RB', ',', 'NNP', 'NNP', ',', 'CD', 'NNS', 'JJ', ',', 'VBD', 'JJ', 'NN', 'NN', 'IN', 'NNP', 'NNP', 'POS', 'NNP', 'NN', '.']",20
68,train,9,3,"['he', 'had', 'been', 'a', 'sales', 'and', 'marketing', 'executive', 'with', '<org>', 'for', '20', 'years', '.']","['PRP', 'VBD', 'VBN', 'DT', 'NNS', 'CC', 'NN', 'NN', 'IN', 'NNP', 'IN', 'CD', 'NNS', '.']",14
69,train,10,0,"['when', 'it', ""'s"", 'time', 'for', 'their', 'biannual', 'powwow', ',', '<org>', 'nation', ""'s"", 'manufacturing', 'titans', 'typically', 'jet', 'off', 'to', '<org>', 'sunny', 'confines', '<org>', 'resort', 'towns', 'like', 'boca', 'raton', 'and', 'hot', 'springs', '.']","['WRB', 'PRP', 'VBZ', 'NN', 'IN', 'PRP$', 'JJ', 'NN', ',', 'DT', 'NN', 'POS', 'VBG', 'NNS', 'RB', 'VBP', 'RP', 'TO', 'DT', 'JJ', 'NNS', 'IN', 'NN', 'NNS', 'IN', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', '.']",31
70,train,10,1,"['not', 'this', 'year', '.']","['RB', 'DT', 'NN', '.']",4
71,train,10,2,"['<org>', '<org>', '<org>', '<org>', '<org>', 'settled', 'on', '<org>', 'hoosier', 'capital', '<org>', '<org>', 'for', 'its', 'fall', 'board', 'meeting', '.']","['DT', 'NNP', 'NNP', 'IN', 'NNP', 'VBD', 'IN', 'DT', 'NNP', 'NN', 'IN', 'NNP', 'IN', 'PRP$', 'NN', 'NN', 'NN', '.']",18
72,train,10,3,"['and', '<org>', 'city', 'decided', 'to', 'treat', 'its', 'guests', 'more', 'like', 'royalty', 'or', 'rock', 'stars', 'than', 'factory', 'owners', '.']","['CC', 'DT', 'NN', 'VBD', 'TO', 'VB', 'PRP$', 'NNS', 'JJR', 'IN', 'NN', 'CC', 'NN', 'NNS', 'IN', 'NN', 'NNS', '.']",18
73,train,10,4,"['<org>', 'idea', ',', '<org>', 'course', ':', 'to', 'prove', 'to', '<num>', 'corporate', 'decision', 'makers', 'that', '<org>', 'buckle', 'on', '<org>', '<org>', '<org>', 'is', ""n't"", 'so', 'rusty', 'after', 'all', ',', 'that', 'it', ""'s"", 'a', 'good', 'place', 'for', 'a', 'company', 'to', 'expand', '.']","['DT', 'NN', ',', 'IN', 'NN', ':', 'TO', 'VB', 'TO', 'CD', 'JJ', 'NN', 'NNS', 'IN', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'VBZ', 'RB', 'RB', 'JJ', 'IN', 'DT', ',', 'IN', 'PRP', 'VBZ', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NN', 'TO', 'VB', '.']",39
74,train,10,5,"['on', '<org>', 'receiving', 'end', '<org>', '<org>', 'message', 'were', 'officials', 'from', 'giants', 'like', '<org>', '<org>', 'and', 'maytag', ',', 'along', 'with', 'lesser', 'knowns', 'like', '<org>', '<org>', 'and', '<org>', '<org>', '<org>', '<org>', '<org>', '.']","['IN', 'DT', 'VBG', 'NN', 'IN', 'DT', 'NN', 'VBD', 'NNS', 'IN', 'NNS', 'IN', 'NNP', 'NNP', 'CC', 'NNP', ',', 'IN', 'IN', 'JJR', 'NNS', 'IN', 'NNP', 'NNP', 'CC', 'DT', 'NNP', 'NNP', 'NNP', 'NNP', '.']",31
75,train,10,6,"['for', 'starters', ',', '<org>', 'executives', 'joined', 'mayor', '<per>', '<per>', '<per>', '<per>', 'for', 'an', 'evening', '<org>', '<org>', '<org>', '<org>', '<org>', 'and', 'a', 'guest', 'pianist-comedian', '<per>', '<per>', '.']","['IN', 'NNS', ',', 'DT', 'NNS', 'VBD', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'CC', 'DT', 'NN', 'NN', 'NNP', 'NNP', '.']",26
76,train,10,7,"['<per>', 'and', 'dessert', 'followed', '.']","['NN', 'CC', 'NN', 'VBD', '.']",5
77,train,10,8,"['<org>', 'next', 'morning', ',', 'with', 'a', 'police', 'escort', ',', 'busloads', '<org>', 'executives', 'and', 'their', 'wives', 'raced', 'to', '<org>', '<org>', '<org>', '<org>', ',', 'unimpeded', 'by', 'traffic', 'or', 'red', 'lights', '.']","['DT', 'JJ', 'NN', ',', 'IN', 'DT', 'NN', 'NN', ',', 'NNS', 'IN', 'NNS', 'CC', 'PRP$', 'NNS', 'VBD', 'TO', 'DT', 'NNP', 'NNP', 'NNP', ',', 'JJ', 'IN', 'NN', 'CC', 'JJ', 'NNS', '.']",29
78,train,10,9,"['<org>', 'governor', 'could', ""n't"", 'make', 'it', ',', 'so', '<org>', 'lieutenant', 'governor', 'welcomed', '<org>', 'special', 'guests', '.']","['DT', 'NN', 'MD', 'RB', 'VB', 'PRP', ',', 'IN', 'DT', 'NN', 'NN', 'VBD', 'DT', 'JJ', 'NNS', '.']",16
79,train,10,10,"['a', 'buffet', 'breakfast', 'was', 'held', 'in', '<org>', 'museum', ',', 'where', 'food', 'and', 'drinks', 'are', 'banned', 'to', 'everyday', 'visitors', '.']","['DT', 'NN', 'NN', 'VBD', 'VBN', 'IN', 'DT', 'NN', ',', 'WRB', 'NN', 'CC', 'NNS', 'VBP', 'VBN', 'TO', 'JJ', 'NNS', '.']",19
80,train,10,11,"['then', ',', 'in', '<org>', 'guests', ""'"", 'honor', ',', '<org>', 'speedway', 'hauled', 'out', '<num>', 'drivers', ',', 'crews', 'and', 'even', '<org>', 'official', '<org>', '<num>', 'announcer', 'for', 'a', '10-lap', 'exhibition', 'race', '.']","['RB', ',', 'IN', 'DT', 'NNS', 'POS', 'NN', ',', 'DT', 'NN', 'VBD', 'RP', 'CD', 'NNS', ',', 'NNS', 'CC', 'RB', 'DT', 'JJ', 'NNP', 'CD', 'NN', 'IN', 'DT', 'JJ', 'NN', 'NN', '.']",29
81,train,10,12,"['after', '<org>', 'race', ',', 'fortune', '<num>', 'executives', 'drooled', 'like', 'schoolboys', 'over', '<org>', 'cars', 'and', 'drivers', '.']","['IN', 'DT', 'NN', ',', 'NNP', 'CD', 'NNS', 'VBD', 'IN', 'NNS', 'IN', 'DT', 'NNS', 'CC', 'NNS', '.']",16
82,train,10,13,"['no', 'dummies', ',', '<org>', 'drivers', 'pointed', 'out', 'they', 'still', 'had', 'space', 'on', 'their', 'machines', 'for', 'another', 'sponsor', ""'s"", 'name', 'or', '<num>', '.']","['DT', 'NNS', ',', 'DT', 'NNS', 'VBD', 'RP', 'PRP', 'RB', 'VBD', 'NN', 'IN', 'PRP$', 'NNS', 'IN', 'DT', 'NN', 'POS', 'NN', 'CC', 'CD', '.']",22
83,train,10,14,"['back', 'downtown', ',', '<org>', 'execs', 'squeezed', 'in', 'a', 'few', 'meetings', 'at', '<org>', 'hotel', 'before', 'boarding', '<org>', 'buses', 'again', '.']","['RB', 'NN', ',', 'DT', 'NNS', 'VBD', 'RP', 'DT', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'IN', 'VBG', 'DT', 'NNS', 'RB', '.']",19
84,train,10,15,"['this', 'time', ',', 'it', 'was', 'for', 'dinner', 'and', 'dancing', '--', 'a', 'block', 'away', '.']","['DT', 'NN', ',', 'PRP', 'VBD', 'IN', 'NN', 'CC', 'NN', ':', 'DT', 'NN', 'RB', '.']",14
85,train,10,16,"['under', '<org>', 'stars', 'and', 'moons', '<org>', '<org>', 'renovated', 'indiana', 'roof', 'ballroom', ',', '<num>', '<org>', '<org>', 'hottest', 'chefs', 'in', 'town', '<org>', 'them', 'indiana', 'duckling', 'mousseline', ',', 'lobster', 'consomme', ',', 'veal', 'mignon', 'and', 'chocolate', 'terrine', 'with', 'a', 'raspberry', 'sauce', '.']","['IN', 'DT', 'NNS', 'CC', 'NNS', 'IN', 'DT', 'VBN', 'NNP', 'NNP', 'NN', ',', 'CD', 'IN', 'DT', 'JJS', 'NNS', 'IN', 'NN', 'VBD', 'PRP', 'NNP', 'NN', 'NN', ',', 'NN', 'NN', ',', 'NN', 'NN', 'CC', 'JJ', 'NN', 'IN', 'DT', 'NN', 'NN', '.']",38
86,train,10,17,"['knowing', 'a', 'tasty', '--', 'and', 'free', '--', 'meal', 'when', 'they', 'eat', 'one', ',', '<org>', 'executives', 'gave', '<org>', 'chefs', 'a', 'standing', 'ovation', '.']","['VBG', 'DT', 'JJ', ':', 'CC', 'JJ', ':', 'NN', 'WRB', 'PRP', 'VBP', 'CD', ',', 'DT', 'NNS', 'VBD', 'DT', 'NNS', 'DT', 'JJ', 'NN', '.']",22
87,train,10,18,"['more', 'than', 'a', 'few', 'ceos', 'say', '<org>', 'red-carpet', 'treatment', 'tempts', 'them', 'to', 'return', 'to', 'a', 'heartland', 'city', 'for', 'future', 'meetings', '.']","['JJR', 'IN', 'DT', 'JJ', 'NNS', 'VBP', 'DT', 'JJ', 'NN', 'VBZ', 'PRP', 'TO', 'VB', 'TO', 'DT', 'NN', 'NN', 'IN', 'JJ', 'NNS', '.']",21
88,train,10,19,"['but', 'for', 'now', ',', 'they', ""'re"", 'looking', 'forward', 'to', 'their', 'winter', 'meeting', '--', 'boca', 'in', 'february', '.']","['CC', 'IN', 'RB', ',', 'PRP', 'VBP', 'VBG', 'RB', 'TO', 'PRP$', 'NN', 'NN', ':', 'NNP', 'IN', 'NNP', '.']",17
89,train,11,0,"['south', 'korea', 'registered', 'a', 'trade', 'deficit', 'of', '$', '101', 'million', 'in', 'october', ',', 'reflecting', '<org>', 'country', ""'s"", 'economic', 'sluggishness', ',', 'according', 'to', 'government', 'figures', 'released', 'wednesday', '.']","['NNP', 'NNP', 'VBD', 'DT', 'NN', 'NN', 'IN', '$', 'CD', 'CD', 'IN', 'NNP', ',', 'VBG', 'DT', 'NN', 'POS', 'JJ', 'NN', ',', 'VBG', 'TO', 'NN', 'NNS', 'VBD', 'NNP', '.']",27
90,train,11,1,"['preliminary', 'tallies', 'by', '<org>', '<org>', '<org>', '<org>', '<org>', 'showed', 'another', 'trade', 'deficit', 'in', 'october', ',', '<org>', 'fifth', 'monthly', 'setback', 'this', 'year', ',', 'casting', 'a', 'cloud', 'on', 'south', 'korea', ""'s"", 'export-oriented', 'economy', '.']","['JJ', 'NNS', 'IN', 'DT', 'NNP', 'CC', 'NNP', 'NNP', 'VBD', 'DT', 'NN', 'NN', 'IN', 'NNP', ',', 'DT', 'JJ', 'JJ', 'NN', 'DT', 'NN', ',', 'VBG', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'POS', 'JJ', 'NN', '.']",32
91,train,11,2,"['exports', 'in', 'october', 'stood', 'at', '$', '5.29', 'billion', ',', 'a', 'mere', '0.7', '%', 'increase', 'from', 'a', 'year', 'earlier', ',', 'while', 'imports', 'increased', 'sharply', 'to', '$', '5.39', 'billion', ',', 'up', '20', '%', 'from', 'last', 'october', '.']","['NNS', 'IN', 'NNP', 'VBD', 'IN', '$', 'CD', 'CD', ',', 'DT', 'JJ', 'CD', 'NN', 'NN', 'IN', 'DT', 'NN', 'JJR', ',', 'IN', 'NNS', 'VBD', 'RB', 'TO', '$', 'CD', 'CD', ',', 'RB', 'CD', 'NN', 'IN', 'JJ', 'NNP', '.']",35
92,train,11,3,"['south', 'korea', ""'s"", 'economic', 'boom', ',', 'which', 'began', 'in', '1986', ',', 'stopped', 'this', 'year', 'because', 'of', 'prolonged', 'labor', 'disputes', ',', 'trade', 'conflicts', '<org>', 'sluggish', 'exports', '.']","['NNP', 'NNP', 'POS', 'JJ', 'NN', ',', 'WDT', 'VBD', 'IN', 'CD', ',', 'VBD', 'DT', 'NN', 'IN', 'IN', 'VBN', 'NN', 'NNS', ',', 'NN', 'NNS', 'CC', 'JJ', 'NNS', '.']",26
93,train,11,4,"['<org>', 'officials', 'said', 'exports', 'at', '<org>', 'end', 'of', '<org>', 'year', 'would', 'remain', 'under', 'a', 'government', 'target', 'of', '$', '68', 'billion', '.']","['NN', 'NNS', 'VBD', 'NNS', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'MD', 'VB', 'IN', 'DT', 'NN', 'NN', 'IN', '$', 'CD', 'CD', '.']",21
94,train,11,5,"['despite', '<org>', 'gloomy', 'forecast', ',', 'south', 'korea', 'has', 'recorded', 'a', 'trade', 'surplus', 'of', '$', '71', 'million', 'so', 'far', 'this', 'year', '.']","['IN', 'DT', 'JJ', 'NN', ',', 'NNP', 'NNP', 'VBZ', 'VBN', 'DT', 'NN', 'NN', 'IN', '$', 'CD', 'CD', 'IN', 'IN', 'DT', 'NN', '.']",21
95,train,11,6,"['from', 'january', 'to', 'october', ',', '<org>', 'nation', ""'s"", 'accumulated', 'exports', 'increased', '4', '%', 'from', '<org>', 'same', 'period', 'last', 'year', 'to', '$', '50.45', 'billion', '.']","['IN', 'NNP', 'TO', 'NNP', ',', 'DT', 'NN', 'POS', 'VBN', 'NNS', 'VBD', 'CD', 'NN', 'IN', 'DT', 'JJ', 'NN', 'JJ', 'NN', 'TO', '$', 'CD', 'CD', '.']",24
96,train,11,7,"['imports', 'were', 'at', '$', '50.38', 'billion', ',', 'up', '19', '%', '.']","['NNS', 'VBD', 'IN', '$', 'CD', 'CD', ',', 'RB', 'CD', 'NN', '.']",11
97,train,12,0,"['<org>', ',', 'trying', 'to', 'keep', 'pace', 'with', 'rival', '<org>', 'magazine', ',', 'announced', 'new', 'advertising', 'rates', 'for', '1990', 'and', 'said', 'it', 'will', 'introduce', 'a', 'new', 'incentive', 'plan', 'for', 'advertisers', '.']","['NNP', ',', 'VBG', 'TO', 'VB', 'NN', 'IN', 'JJ', 'NNP', 'NN', ',', 'VBD', 'JJ', 'NN', 'NNS', 'IN', 'CD', 'CC', 'VBD', 'PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'NN', 'IN', 'NNS', '.']",29
98,train,12,1,"['the', 'new', 'ad', 'plan', 'from', '<org>', ',', 'a', 'unit', '<org>', '<org>', '<org>', '<org>', '<org>', ',', 'is', '<org>', 'second', 'incentive', 'plan', '<org>', 'magazine', 'has', 'offered', 'advertisers', 'in', '<num>', 'years', '.']","['DT', 'JJ', 'NN', 'NN', 'IN', 'NNP', ',', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NNP', 'NNP', ',', 'VBZ', 'DT', 'JJ', 'NN', 'NN', 'DT', 'NN', 'VBZ', 'VBN', 'NNS', 'IN', 'CD', 'NNS', '.']",29
99,train,12,2,"['plans', 'that', 'give', 'advertisers', 'discounts', 'for', 'maintaining', 'or', 'increasing', 'ad', 'spending', 'have', 'become', 'permanent', 'fixtures', 'at', '<org>', 'news', 'weeklies', 'and', 'underscore', '<org>', 'fierce', 'competition', 'between', '<org>', ',', '<org>', '<org>', '<org>', '<org>', '<org>', 'magazine', ',', 'and', '<per>', '<per>', '<per>', '<org>', '<org>', '<org>', '<org>', '<org>', '<org>', '.']","['NNS', 'WDT', 'VBP', 'NNS', 'NNS', 'IN', 'VBG', 'CC', 'VBG', 'NN', 'NN', 'VBP', 'VBN', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'NNS', 'CC', 'VBP', 'DT', 'JJ', 'NN', 'IN', 'NNP', ',', 'NNP', 'NNP', 'NNP', 'POS', 'NNP', 'NN', ',', 'CC', 'NNP', 'NNP', 'NNP', 'POS', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', '.']",45
100,train,12,3,"['<per>', '<per>', ',', 'recently', 'named', '<org>', 'president', ',', 'said', '<org>', '<org>', 'ad', 'rates', 'would', 'increase', '5', '%', 'in', 'january', '.']","['NNP', 'NNP', ',', 'RB', 'VBN', 'NNP', 'NN', ',', 'VBD', 'NNP', 'POS', 'NN', 'NNS', 'MD', 'VB', 'CD', 'NN', 'IN', 'NNP', '.']",20
101,train,12,4,"['a', 'full', ',', 'four-color', 'page', 'in', '<org>', 'will', 'cost', '$', '100,980', '.']","['DT', 'JJ', ',', 'JJ', 'NN', 'IN', 'NNP', 'MD', 'VB', '$', 'CD', '.']",12
102,train,12,5,"['in', 'mid-october', ',', '<org>', 'magazine', 'lowered', 'its', 'guaranteed', 'circulation', 'rate', 'base', 'for', '1990', 'while', 'not', 'increasing', 'ad', 'page', 'rates', ';', 'with', 'a', 'lower', 'circulation', 'base', ',', '<org>', '<org>', 'ad', 'rate', 'will', 'be', 'effectively', '7.5', '%', 'higher', 'per', 'subscriber', ';', 'a', 'full', 'page', 'in', '<org>', 'costs', 'about', '$', '120,000', '.']","['IN', 'NNP', ',', 'NNP', 'NN', 'VBD', 'PRP$', 'VBN', 'NN', 'NN', 'NN', 'IN', 'CD', 'IN', 'RB', 'VBG', 'NN', 'NN', 'NNS', ':', 'IN', 'DT', 'JJR', 'NN', 'NN', ',', 'NNP', 'POS', 'NN', 'NN', 'MD', 'VB', 'RB', 'CD', 'NN', 'JJR', 'IN', 'NN', ':', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'VBZ', 'IN', '$', 'CD', '.']",49
103,train,12,6,"['<org>', '<org>', 'has', 'yet', 'to', 'announce', 'its', '1990', 'ad', 'rates', '.']","['NNP', 'NNP', 'VBZ', 'RB', 'TO', 'VB', 'PRP$', 'CD', 'NN', 'NNS', '.']",11
104,train,12,7,"['<org>', 'said', 'it', 'will', 'introduce', '<org>', 'circulation', 'credit', 'plan', ',', 'which', 'awards', 'space', 'credits', 'to', 'advertisers', 'on', '``', 'renewal', 'advertising', '.', ""''""]","['NNP', 'VBD', 'PRP', 'MD', 'VB', 'DT', 'NNP', 'NNP', 'NNP', ',', 'WDT', 'VBZ', 'NN', 'NNS', 'TO', 'NNS', 'IN', '``', 'NN', 'NN', '.', ""''""]",22
105,train,12,8,"['the', 'magazine', 'will', 'reward', 'with', '``', 'page', 'bonuses', ""''"", 'advertisers', 'who', 'in', '1990', 'meet', 'or', 'exceed', 'their', '1989', 'spending', ',', 'as', 'long', 'as', 'they', 'spent', '$', '325,000', 'in', '1989', 'and', '$', '340,000', 'in', '1990', '.']","['DT', 'NN', 'MD', 'VB', 'IN', '``', 'NN', 'NNS', ""''"", 'NNS', 'WP', 'IN', 'CD', 'VBP', 'CC', 'VBP', 'PRP$', 'CD', 'NN', ',', 'RB', 'RB', 'IN', 'PRP', 'VBD', '$', 'CD', 'IN', 'CD', 'CC', '$', 'CD', 'IN', 'CD', '.']",35
106,train,12,9,"['mr.', '<per>', 'said', '<org>', 'plan', 'is', 'not', 'an', 'attempt', 'to', 'shore', 'up', 'a', 'decline', 'in', 'ad', 'pages', 'in', '<org>', 'first', 'nine', 'months', '<org>', '1989', ';', '<org>', '<org>', 'ad', 'pages', 'totaled', '<num>', ',', 'a', 'drop', '<org>', '3.2', '%', 'from', 'last', 'year', ',', 'according', 'to', '<org>', '<org>', '<org>', '.']","['NNP', 'NNP', 'VBD', 'DT', 'NN', 'VBZ', 'RB', 'DT', 'NN', 'TO', 'VB', 'RP', 'DT', 'NN', 'IN', 'NN', 'NNS', 'IN', 'DT', 'JJ', 'CD', 'NNS', 'IN', 'CD', ':', 'NNP', 'POS', 'NN', 'NNS', 'VBD', 'CD', ',', 'DT', 'NN', 'IN', 'CD', 'NN', 'IN', 'JJ', 'NN', ',', 'VBG', 'TO', 'NNP', 'NNP', 'NNP', '.']",47
107,train,12,10,"['``', 'what', 'matters', 'is', 'what', 'advertisers', 'are', 'paying', 'per', 'page', ',', 'and', 'in', 'that', 'department', 'we', 'are', 'doing', 'fine', 'this', 'fall', ',', ""''"", 'said', 'mr.', '<per>', '.']","['``', 'WP', 'VBZ', 'VBZ', 'WP', 'NNS', 'VBP', 'VBG', 'IN', 'NN', ',', 'CC', 'IN', 'DT', 'NN', 'PRP', 'VBP', 'VBG', 'RB', 'DT', 'NN', ',', ""''"", 'VBD', 'NNP', 'NNP', '.']",27
108,train,12,11,"['both', '<org>', 'and', '<org>', '<org>', 'have', 'been', 'gaining', 'circulation', 'in', 'recent', 'years', 'without', 'heavy', 'use', '<org>', 'electronic', 'giveaways', 'to', 'subscribers', ',', 'such', 'as', 'telephones', 'or', 'watches', '.']","['DT', 'NNP', 'CC', 'NNP', 'NNP', 'VBP', 'VBN', 'VBG', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'JJ', 'NN', 'IN', 'JJ', 'NNS', 'TO', 'NNS', ',', 'JJ', 'IN', 'NNS', 'CC', 'NNS', '.']",27
109,train,12,12,"['however', ',', 'none', '<org>', '<org>', 'big', '<num>', 'weeklies', 'recorded', 'circulation', 'gains', 'recently', '.']","['RB', ',', 'NN', 'IN', 'DT', 'JJ', 'CD', 'NNS', 'VBD', 'NN', 'NNS', 'RB', '.']",13
110,train,12,13,"['according', 'to', '<org>', '<org>', '<org>', '<org>', ',', '<org>', ',', '<org>', 'largest', 'newsweekly', ',', 'had', 'average', 'circulation', '<org>', '<num>', ',', 'a', 'decrease', '<org>', '7.3', '%', '.']","['VBG', 'TO', 'NNP', 'NNP', 'IN', 'NNP', ',', 'NNP', ',', 'DT', 'JJS', 'RB', ',', 'VBD', 'JJ', 'NN', 'IN', 'CD', ',', 'DT', 'NN', 'IN', 'CD', 'NN', '.']",25
111,train,12,14,"['<org>', '<org>', 'circulation', 'for', '<org>', 'first', 'six', 'months', '<org>', '1989', 'was', '<num>', ',', 'flat', 'from', '<org>', 'same', 'period', 'last', 'year', '.']","['NNP', 'POS', 'NN', 'IN', 'DT', 'JJ', 'CD', 'NNS', 'IN', 'CD', 'VBD', 'CD', ',', 'JJ', 'IN', 'DT', 'JJ', 'NN', 'JJ', 'NN', '.']",21
112,train,12,15,"['<org>', '<org>', '<org>', 'circulation', 'in', '<org>', 'same', 'time', 'was', '<num>', ',', 'down', '2.6', '%', '.']","['NNP', 'NNP', 'POS', 'NN', 'IN', 'DT', 'JJ', 'NN', 'VBD', 'CD', ',', 'RB', 'CD', 'NN', '.']",15
113,train,13,0,"['<org>', '<org>', '<org>', '<org>', 'bowed', 'out', '<org>', '<org>', 'bidding', 'for', '<org>', '<org>', '<org>', '<org>', '<org>', '<org>', ',', 'saying', 'that', '<org>', 'risks', 'were', 'too', 'high', 'and', '<org>', 'potential', 'payoff', 'too', 'far', 'in', '<org>', 'future', 'to', 'justify', 'a', 'higher', 'offer', '.']","['NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'IN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', ',', 'VBG', 'IN', 'DT', 'NNS', 'VBD', 'RB', 'JJ', 'CC', 'DT', 'JJ', 'NN', 'RB', 'RB', 'IN', 'DT', 'NN', 'TO', 'VB', 'DT', 'JJR', 'NN', '.']",39
114,train,13,1,"['the', 'move', 'leaves', '<org>', '<org>', '<org>', 'and', '<org>', '<org>', 'as', '<org>', 'remaining', 'outside', 'bidders', 'for', '<org>', '<org>', '<org>', '<org>', ',', 'which', 'also', 'has', 'proposed', 'an', 'internal', 'reorganization', 'plan', 'in', 'chapter', '11', 'bankruptcy', 'proceedings', 'under', 'which', 'it', 'would', 'remain', 'an', 'independent', 'company', '.']","['DT', 'NN', 'VBZ', 'NNP', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', 'IN', 'DT', 'VBG', 'JJ', 'NNS', 'IN', 'NNP', 'IN', 'NNP', 'NNP', ',', 'WDT', 'RB', 'VBZ', 'VBN', 'DT', 'JJ', 'NN', 'NN', 'IN', 'NN', 'CD', 'NN', 'NNS', 'IN', 'WDT', 'PRP', 'MD', 'VB', 'DT', 'JJ', 'NN', '.']",42
